Word,Total_Freq,var,video_1,video_2,video_3,video_4,video_5,video_6,video_7,video_8,video_9,video_10,video_11,video_12,video_13,video_14,video_15,video_16,video_17,video_18,video_19,video_20,video_21,video_22,video_23,video_24,videos_3_11_7_19_17_23_9_1_21_5_13_15,videos_16_22_14_12_4_2_10_8_24_6_18_20,videos_16_14_3_4_2_17_6_18_1_5_13_15,videos_22_11_12_7_19_10_8_24_23_9_20_21,videos_16_22_14_19_17_24_18_23_20_21_13_15,videos_3_11_12_7_4_2_10_8_6_9_1_5,videos_14_7_19_2_8_20_1_13,videos_16_22_3_4_10_9_21_15,videos_11_12_17_24_6_18_23_5
attention,207,Betabinom_Hellinger,0.7654609740644985,0.6523640523560102,0.8789449328319398,0.7073811582631084,0.8805759576455677,0.8231744487711332,-0.833154020770114,-0.5984916212033613,-0.3335757975817426,-0.2704123539610198,0.5703255202227132,0.2341166297503134,-0.4310647107717073,-0.3335757975817426,-0.4458597742383054,-0.1834564079192809,0.2363749155714454,0.5814787419221993,-0.7488874286552312,-0.5934543598533569,-0.8490014177097782,-0.7864852158571828,-0.6656205671495798,-0.8865993942106468,0.05355882675651,-0.0529157930040278,0.9999605137444538,-0.9999587990864356,-0.999654831415838,0.999577048643626,-0.748694339665897,-0.3402466639525024,0.8774806229983005
tapping,72,Betabinom_Hellinger,0.7462910621240477,0.4139408715198528,-0.1533760848275928,0.2275500677647627,0.7748990639382602,0.6777328108075126,-0.3352905830323871,0.1534933697063733,0.5268228570382929,0.5616580734064172,0.7748990639382602,0.5442035010222306,-0.5274764611049277,-0.4726444015157456,-0.4762506955997042,-0.5339170116957449,-0.2892638868388754,-0.1606672922146773,-0.2462216468407887,-0.5008130143540525,-0.5588163940769731,-0.4904307318206013,-0.4762506955997042,-0.4973759917072144,0.2593895772019249,-0.2564170555919962,0.3128827053223628,-0.3121980273717452,-0.9999730924550194,0.9999650228708572,-0.4570519286289936,-0.5347309405993624,0.8117292166971825
sleeping,7,Betabinom_Hellinger,0.7446517586777077,0.242199429175984,0.2460780029961505,0.4833435525651383,0.2358628311046318,0.2447786795748869,0.2224680943464854,0.263578131119269,0.2473838423180139,0.2608100886431067,0.2358628311046318,0.254012216931773,0.2272534329198832,0.2473838423180139,0.4737092715486281,0.6155696129896725,0.2383785144367259,0.2383785144367259,0.254012216931773,0.2371175338840847,0.2154702121986016,0.2409194301252145,0.2460780029961505,0.2383785144367259,0.097314476394092,-0.0960806330410288,0.7667163172048551,-0.7655738213461353,-0.15106974121264,0.1488771837092165,0.224871884879484,0.4205599281306367,-0.5312414403196717
distracting,2,Betabinom_Hellinger,0.7401947683733383,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,0.3606785582094125,-0.356212572312355,0.3699284164256083,-0.3690460183041019,-0.3914549210435961,0.3857856629796691,0.5188455942348859,-0.155786507719016,-0.1570357064962235
daily,2,Betabinom_Hellinger,0.7401947683733383,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,0.3606785582094125,-0.356212572312355,0.3699284164256083,-0.3690460183041019,-0.3914549210435961,0.3857856629796691,0.5188455942348859,-0.155786507719016,-0.1570357064962235
crowd,3,Betabinom_Hellinger,0.7116864734572711,0.3289257160294674,0.33182817481847,0.3397183208367803,0.3241525810888122,0.3308573902164251,0.3139163088090201,0.3447679012070975,0.56066268969002,0.3427366590599025,0.3241525810888122,0.3377245695536572,0.3175981965698343,0.3328023077005735,0.33182817481847,0.3157516530882007,0.326052400055606,0.326052400055606,0.3377245695536572,0.3251009405351179,0.3084753679800236,0.3279647534223228,0.33182817481847,0.326052400055606,0.4791804436568355,-0.4737179143876772,0.1613953286707604,-0.1609947276915887,-0.5101360609749261,0.5033426163586102,0.3810281418264104,0.1074077094552532,-0.2546939316872264
street,11,Betabinom_Hellinger,0.6921267235775708,0.4024962772493189,0.1867673685908629,0.580953877550044,0.5601960545915646,0.185421921734559,0.3787274577799469,0.2054762343482977,0.1881263322321481,0.424250233311803,0.1763864292462073,0.1951225475712972,0.1680355081290581,0.1881263322321481,0.1867673685908629,0.3816403330824445,0.1788991228228064,0.1788991228228064,0.1951225475712972,0.177635828616983,0.1573453466752144,0.1814671478178884,0.1867673685908629,0.1788991228228064,0.0711001754110871,-0.0702042010363254,0.6393966516365494,-0.638248588484946,-0.800454893303044,0.7937195454110567,0.30600828150715,0.1334747848721894,-0.2925462655217822
line,7,Betabinom_Hellinger,0.6331292570361271,0.6284386304850624,0.2460780029961505,0.2567106824206221,0.2358628311046318,0.2447786795748869,0.2224680943464854,0.263578131119269,0.2473838423180139,0.2608100886431067,0.2358628311046318,0.4809138604742329,0.2272534329198832,0.2473838423180139,0.2460780029961505,0.224848673304886,0.4666242349328331,0.2383785144367259,0.4809138604742329,0.2371175338840847,0.2154702121986016,0.2409194301252145,0.2460780029961505,0.2383785144367259,0.097314476394092,-0.0960806330410288,0.3524563034663379,-0.3516604224101048,-0.3850378599282462,0.3797656920537154,0.5965221353593869,-0.5294631853553253,-0.0678293346789892
walk,29,Betabinom_Hellinger,0.6203602343999963,0.6105835570162919,0.2048743397108324,0.6321735433151415,0.3473070521958709,0.5027934738833503,0.1707587616241996,-0.1551867719519854,0.5072679672526232,0.2290635634445052,0.1892263182949148,0.2177053398794005,0.1770363513739344,-0.1751869970716482,-0.1770270426739597,-0.2105808560833798,-0.1884519542836797,-0.1884519542836797,-0.1663346288838993,-0.1904103955069872,0.3084131082939744,0.1968328337252859,-0.1770270426739597,-0.1884519542836797,0.0190580720815909,-0.0187933777721851,0.5319805599282714,-0.5309397956868224,-0.9471059682794124,0.9435283757881392,0.1058254021754497,0.3178891462456664,-0.3176614334564849
outside,20,Betabinom_Hellinger,0.5941672553134987,0.1350445118427434,0.2901654253488578,0.4746959799963197,0.1365090906783843,0.1347572212586528,-0.1430646529433214,0.1379780124406048,0.292207532735765,0.313184458856704,0.1365090906783843,0.600962799992585,-0.1401978136288241,0.1346487496492096,0.134680320885596,-0.1415674546746474,0.1357989837760657,0.1357989837760657,0.4707333133008526,0.1361338383702828,0.5494586200897731,0.4512305866012026,0.4589711705337786,0.1357989837760657,0.2653071122831734,-0.2622172363275207,-0.5726311670907234,0.5715438359597099,-0.1995696865264068,0.1967589765740446,-0.2204085550685816,0.4880866101042891,-0.2276618799237214
forward,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.5919298141646059,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,-0.0167873807589287,0.0165901834713648,-0.0032416169290096,0.0032341935333964,-0.3914549210435961,0.3857856629796691,0.2206986507973782,-0.155786507719016,0.2176504234608533
measuring,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.5949305843937487,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,-0.0167873807589287,0.0165901834713648,-0.0032416169290096,0.0032341935333964,-0.3914549210435961,0.3857856629796691,0.2206986507973782,0.2189573334010836,-0.1570357064962235
enjoy,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.5889719366019159,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,-0.0167873807589287,0.0165901834713648,0.3699284164256083,-0.3690460183041019,-0.0203207508006679,0.020032527847675,0.5188455942348859,-0.155786507719016,-0.1570357064962235
