Word,Total_Freq,var,video_1,video_2,video_3,video_4,video_5,video_6,video_7,video_8,video_9,video_10,video_11,video_12,video_13,video_14,video_15,video_16,video_17,video_18,video_19,video_20,video_21,video_22,video_23,video_24,videos_3_11_7_19_17_23_9_1_21_5_13_15,videos_16_22_14_12_4_2_10_8_24_6_18_20,videos_16_14_3_4_2_17_6_18_1_5_13_15,videos_22_11_12_7_19_10_8_24_23_9_20_21,videos_16_22_14_19_17_24_18_23_20_21_13_15,videos_3_11_12_7_4_2_10_8_6_9_1_5,videos_14_7_19_2_8_20_1_13,videos_16_22_3_4_10_9_21_15,videos_11_12_17_24_6_18_23_5
neutral,23,Betabinom_Hellinger,0.7509589641004839,0.2521210335020628,0.2584019811570053,0.1371105775667057,-0.1493643203723142,0.2562948863590412,0.2207250621049702,0.2870036769690904,0.2605224654132435,0.450181486576783,0.4096431802685337,0.2713245990633876,-0.1575791120473008,0.2605224654132435,-0.1419081198717956,0.5295866964038192,-0.1472859293357728,0.2459618427587938,0.1380257179260948,-0.1483086780288685,-0.1712994405117214,-0.1453439019149207,-0.1419081198717956,0.4138097643106292,-0.2542097081496132,0.251281631171076,0.2054421764843564,-0.2049722601316638,-0.6294959577064382,0.6225032684717766,0.2317318064974634,-0.0902191012744197,-0.0923197475077205
alright,2,Betabinom_Hellinger,0.7401947683733383,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,0.3606785582094125,-0.356212572312355,0.3699284164256083,-0.3690460183041019,-0.3914549210435961,0.3857856629796691,0.5188455942348859,-0.155786507719016,-0.1570357064962235
careful,2,Betabinom_Hellinger,0.7401947683733383,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,0.3606785582094125,-0.356212572312355,0.3699284164256083,-0.3690460183041019,-0.3914549210435961,0.3857856629796691,0.5188455942348859,-0.155786507719016,-0.1570357064962235
attention,27,Betabinom_Hellinger,0.7223458143796281,-0.1681684502303871,0.3857557544640814,0.4046752719595134,0.5064162211742773,0.2190718897612065,-0.1965642020574583,-0.1460107610323274,0.5253912529231795,0.2456666238869377,-0.1765968497828378,0.2342412794335442,0.1918691372111152,0.3880938979494348,0.2211781746404137,-0.1928238873992618,0.2088560848270518,0.371884081626908,-0.1545886054340145,-0.1748712034975458,-0.2079870316047554,-0.1698119601455679,0.3857557544640814,-0.1731644606653454,0.522821469674835,-0.5175117024503189,0.7342358778762628,-0.7331107101130993,-0.5972585948869672,0.5904095776745847,-0.1159172168931761,0.0773329694310825,0.1712259497663644
not_feel,3,Betabinom_Hellinger,0.7116864734572711,0.3289257160294674,0.33182817481847,0.3397183208367803,0.3241525810888122,0.3308573902164251,0.3139163088090201,0.3447679012070975,0.3328023077005735,0.3427366590599025,0.3241525810888122,0.3377245695536572,0.3175981965698343,0.3328023077005735,0.33182817481847,0.3157516530882007,0.326052400055606,0.326052400055606,0.3377245695536572,0.5548310136983383,0.3084753679800236,0.3279647534223228,0.33182817481847,0.326052400055606,0.1481404523805771,-0.1462165924416746,0.1613953286707604,-0.1609947276915887,-0.1871331613077607,0.1843334322944755,0.6271427957799623,-0.2531866207132023,-0.2546939316872264
grabbing,3,Betabinom_Hellinger,0.7116864734572711,0.3289257160294674,0.33182817481847,0.3397183208367803,0.3241525810888122,0.3308573902164251,0.3139163088090201,0.3447679012070975,0.56066268969002,0.3427366590599025,0.3241525810888122,0.3377245695536572,0.3175981965698343,0.3328023077005735,0.33182817481847,0.3157516530882007,0.326052400055606,0.326052400055606,0.3377245695536572,0.3251009405351179,0.3084753679800236,0.3279647534223228,0.33182817481847,0.326052400055606,0.4791804436568355,-0.4737179143876772,0.1613953286707604,-0.1609947276915887,-0.5101360609749261,0.5033426163586102,0.3810281418264104,0.1074077094552532,-0.2546939316872264
irritating,10,Betabinom_Hellinger,0.70444598311699,0.4182425137392646,0.4225908374252937,0.2108878020971447,0.1889550550981951,0.1981986896131617,0.175555897564423,0.2183278636256689,0.4240488865012717,0.2153182258547408,0.1889550550981951,0.20799001502628,0.4012156639626632,0.2009404986014512,0.1995640165201775,0.564475822873928,0.1915398830948643,0.1915398830948643,0.20799001502628,0.1902418235680861,0.1688449405543561,0.1941697699064042,0.1995640165201775,0.4139319658335642,0.1806206923204338,-0.1784208290904753,0.5820734772892434,-0.5809581097263457,-0.2416667663927415,0.238239752456935,0.3735277067582288,0.1959973885134628,-0.446605009524109
know,11,Betabinom_Hellinger,0.6921267235775708,0.1827717617110576,0.1867673685908629,0.1980144339774624,0.1763864292462073,0.185421921734559,0.3787274577799469,0.2054762343482977,0.1881263322321481,0.2024517853417448,0.3949510340576124,0.4163694757644353,0.1680355081290581,0.1881263322321481,0.1867673685908629,0.5488271836939331,0.3979557929727533,0.1788991228228064,0.1951225475712972,0.177635828616983,0.1573453466752144,0.1814671478178884,0.4070778477254649,0.3979557929727533,0.2693786275355743,-0.2661930192332141,0.0942684492935859,-0.0940444098808202,-0.1363907811153331,0.1344347706046351,0.1366460009467036,-0.2901355638563392,0.3005906942369672
soft,4,Betabinom_Hellinger,0.6886913295482141,0.3037807240372533,0.3070035970586988,0.3157764913329428,0.2984860341651757,0.305925376214737,0.2871555702209166,0.3213994776762595,0.3080858026476939,0.3191368158351864,0.2984860341651757,0.3135581165278674,0.2912270188473024,0.3080858026476939,0.3070035970586988,0.2891845183608956,0.3005926245753964,0.3005926245753964,0.3135581165278674,0.6831787220142662,0.2811477951191297,0.3027142125223228,0.3070035970586988,0.3005926245753964,-0.020566787680734,0.0203252113221322,-0.0039715489105459,0.0039624537796625,-0.0248952314891975,0.0245421613162821,0.7090937935909245,-0.337268131194869,-0.3389118521464009
resentment,5,Betabinom_Hellinger,0.6685309439793693,0.2812510313357614,0.2847414637467435,0.5210689495308618,0.2755244930544909,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.2859142737697541,0.297910910871424,0.2755244930544909,0.2918503386082548,0.2676902422240788,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.5072769858561371,0.2918503386082548,0.2766608993340963,0.2568484713696909,0.2800967455435655,0.5131230826709581,0.2778017183888756,0.1174510456649616,-0.1159493784817023,0.4033785601726359,-0.4024753150490401,-0.1643992285024421,0.1619864263178893,0.1730913037521743,-0.1256911025749492,0.1689100052567017
shame,6,Betabinom_Hellinger,0.6501833703011214,0.2608276990731117,0.2645366061195517,0.2746733794084263,0.2547536503795493,0.2632948381743442,0.241844197705959,0.2811993456756441,0.2657838959963624,0.2785707810405234,0.4841031588099398,0.4993279948505075,0.2464681378695156,0.2657838959963624,0.49273169396558,0.2441462756018253,0.2571673796041641,0.2571673796041641,0.2721047514371432,0.2559578907942546,0.4663265162384201,0.2596022463863178,0.2645366061195517,0.2571673796041641,0.4825268140823271,-0.4772490413031122,-0.0045875621993676,0.0045770562630691,-0.2832880216401996,0.2792428042144463,0.0961774357169946,0.093919491290494,0.0922412094545589
wants,16,Betabinom_Hellinger,0.6354622188927247,0.140916507095082,0.5055082361252686,0.1510411100895336,0.1376379121299132,0.1424624394483808,0.3036635734709489,0.1569188420797497,0.1441409690254466,0.1544749645702688,0.32310531390823,0.3490387373556819,0.1344655124677995,0.339618188906091,0.1432852010988177,0.1338621687960114,0.1388483937260105,0.6241974168027804,0.1489090511436624,0.6227998041214592,0.1327671557577461,0.1401935911551632,0.3377555898716179,0.1388483937260105,-0.035690800761931,0.0352717537670471,0.1619571640949782,-0.161580460865428,-0.0431979524242579,0.0425856827802447,0.4496952469606698,-0.5215917715164738,0.1625878153636274
situation,8,Betabinom_Hellinger,0.6170621608098341,0.2251718744258597,0.2291690753035447,0.4661880529671956,0.2186627166181139,0.2278289757183708,0.4319987750446633,0.2473074034244667,0.2305169119207769,0.2444284385663781,0.2186627166181139,0.4635657450325598,0.2098669229003777,0.4570778200271786,0.2291690753035447,0.2074212627450313,0.2212435875394264,0.2212435875394264,0.2373732814870998,0.4468868884216336,0.1979373600879505,0.2238548204058604,0.4557914873099341,0.2212435875394264,-0.0265684911478729,0.0262564624372974,-0.0051308552985677,0.0051191051644399,-0.2588572724535949,0.255175862571624,0.5184918152416349,-0.3332731408501427,-0.1137290777291921
going,8,Betabinom_Hellinger,0.6170621608098341,0.2251718744258597,0.2291690753035447,0.4661880529671956,0.6067860772405147,0.2278289757183708,0.2050054777178371,0.6286479271889513,0.4570778200271786,0.2444284385663781,0.2186627166181139,0.2373732814870998,0.2098669229003777,0.2305169119207769,0.2291690753035447,0.2074212627450313,0.2212435875394264,0.2212435875394264,0.2373732814870998,0.2199493663938575,0.1979373600879505,0.2238548204058604,0.2291690753035447,0.2212435875394264,0.2037676568899097,-0.2012802468596179,0.2227149311228124,-0.2221926015057126,-0.824090199080435,0.8175191072546423,0.3429497667162562,-0.1120627262359146,-0.1137290777291921
depends,9,Betabinom_Hellinger,0.6017835453114994,0.209627164479172,0.2136876740675727,0.4499096079427642,0.2030441137098962,0.2123249304435799,0.1893739976184436,0.2322533439659624,0.4401706875055541,0.2292931579608117,0.2030441137098962,0.2220591193207002,0.1942151672343673,0.4401706875055541,0.4387959210208413,0.5807373912251041,0.2056496928285834,0.2056496928285834,0.2220591193207002,0.2043422971930434,0.4056163344745024,0.2082921232552918,0.2136876740675727,0.2056496928285834,0.082592969883777,-0.0815503383368367,0.5160741701291215,-0.5150238336055222,0.0771329531833012,-0.0759438933174629,0.0901135790564633,0.5966888857465102,-0.6242428535971772
surprised,108,Betabinom_Hellinger,0.5977238192329964,0.7997124938114308,0.5897637752577635,0.5476298423531076,0.2962660028081231,0.1588188547825909,-0.5341655755047501,0.19550153549306,0.4314160606446955,0.5605906919126946,0.1528968669457543,-0.2708436603301197,-0.2324990178283896,-0.2931636090212011,0.1604013003250766,0.258139353875764,0.3050969145945981,0.2114946005574039,-0.4290775164192063,-0.4860195793828505,-0.5567125421988873,-0.6562170816355101,-0.2976254129455608,-0.3242647846484826,-0.1579604099828925,0.1561263032314596,0.938243288813674,-0.9376223557923156,-0.9591949444708592,0.9561241837282544,-0.1306377560652204,0.4576489737752459,-0.3333345312507966
