ResponseID|Touch No.|Social_self|Social_body|Social_place|Social_context|Intention&Purpose|Appropriateness|Sensory|Valence&Arousal_x|Valence&Arousal_y|Emotional_self|Emotional_touch|Continue|Input|Valence|Arousal|Type|Contact|Direction|Speed (cm/s)|Force|Touch_desc
R_3qKgvx2DkSPAQbU|8|A friend|My friend touches my arm in the same manor as the video|I'm at a restaurant|Explaining something upsetting that happened|To bring comfort and calm|Yes, that would be okay.|Soothing, soft|888.0|954.0|I feel comfortable|Pleasant, soft, gentle, empathetic|NO, I would like to finish the survey now.||888.0|-954.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_bQJpXsKi1kQUmkh|8|a roommate|forearm|bedroom|we are just watching a movie on a laptop|to wake me up because i am slumbering|Yes, that would be okay.|compressing|708.0|714.0|important|friendly|NO, I would like to finish the survey now.|thank you|708.0|-714.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_3kNBiPutOaE38wm|8|Colleague|My hand or shoulder|In the office|Someone is trying to get mu attention|To get my attention|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Too touchy / intense|493.0|867.0|Annoyed|not really welcomed|NO, I would like to finish the survey now.||493.0|-867.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_3lzyjUCOSoIpoik|8|a romatic partner|my thigh|at home, on the sofa|We are discussing our days and some stressful encounters what we had during that day|to calm me down|Yes, that would be okay.|patting, tense, consistent|1003.0|204.0|I feel like I am heard and my partner understands what I am going through|Comforting|NO, I would like to finish the survey now.||1003.0|-204.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1DppOTbdWbRUsai|8|A good friend. Or an old lady that may or may not be a stranger|Forearm. Back of the shoulder.|A 12 step meeting|The person is trying to comfort me, even if I don't really need comforting. They are probably a more touchy person.|Comfort.|Yes, that would be okay.|Patting. Rubbing. Warm. Soft. Gentle|1027.0|1187.0|Somewhat uncomfortable because I'm not super touchy, but I'd understand the other person is trying to be nice.|Soft, gentle, well intentioned|YES, show me another video||1027.0|-1187.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_24uY3uxA3H860Gp|8|Girlfriend|My leg|On  my sofa in my living room|We are watching a movie|Provide me with care and love|Yes, that would be okay.|Pressing|1012.0|196.0|Safe and loved|sweet|YES, show me another video||1012.0|-196.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_2ta3tJaft1U5jhn|8|A college|My arm|At college|"A college of mine is ""lading"" her hand on my arm"|to keep phisical contact|Yes, that would be okay.|Fluttering|920.0|609.0|Admiration, Compassion|Enjoyable, Erotic, Provocative|YES, show me another video||920.0|-609.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_zVcK3YA6V96GMeJ|8|Friend|Shoulder|In a pub|We are having a get together with other friends having a drink and celebrating|He is reassuring me that everything will be ok as I’ve been stressed in my job|Yes, that would be okay.|Buzzing, embracing, grabbing, squeezing|203.0|673.0|Calm, happy, reassured, thrilled, admiration, joy, surprised|Noticeable, unpleasant, comfortable, warm, relaxing, soothing, bonding|NO, I would like to finish the survey now.||203.0|-673.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_wNPOlwqwUG0SwwN|8|a friend|Hand|At home|We are just relaxing on the couch watching tv|Just an emphasis on the conversation we are having|Yes, that would be okay.|Fluttering, friction, warm|1029.0|214.0|Admiration, adoration, affection, Joy|Bonding, comforting, desirable, intimate, relaxing, soothing and warm|NO, I would like to finish the survey now.||1029.0|-214.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_2R8tBpc5IfGSqgS|8|a close family member or partner|arms, hands, face, back|at home or outside walking|patting|For reassurance or comforting|Yes, that would be okay.|firmly tapping, applying pressure|954.0|914.0|comforted and reassured with empathy|gentle but firm|YES, show me another video||954.0|-914.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_ApVvCjaFSnrILdL|8|friends, family, loved ones|hand|a bar, home, shops, cafés|it is probably a refusal or holding back touching something|i would probably think that this is to stop doing something that i was just about to|Yes, that would be okay.|inpersonal, reactional, strong, restraining|637.0|607.0|worried, stunned, desire, questioning|attention grabbing, stopping|NO, I would like to finish the survey now.||637.0|-607.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_3EaNtyq9gcOHkO3|8|a doctor|my thigh|in doctor's office|they repeat this touch a few times|they are checking for possible injuries under my skin|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|light, tapping, repetitive, annoying, unusual|359.0|391.0|It makes me annoyed, it's constant, repetitive and not pleasant|Annoying, medical and not affectionate|NO, I would like to finish the survey now.||359.0|-391.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_3IWz4E8iekzXb0e|8|friend|my shoulder|at a sunset|we're getting along, and having a nice momment with a deep conversation|it's a touchy momment and we're having a emotional momment|Yes, that would be okay.|hot, coasy, comforting|1107.0|351.0|comfortable, delighted, sympathy, adoration|comforting, confident, friendly, gentle|NO, I would like to finish the survey now.||1107.0|-351.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1gTqwVsF8Q9B2Y5|8|a romantic partner|hand|at home at my desk|she comes, doesn't say nothing and touches my hand|I would think she is poking me|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|squeezing, tapping, consistent, mechanical,|853.0|605.0|confusion, curiosity, discomfort|annoying, suspicious|NO, I would like to finish the survey now.||853.0|-605.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_e2rRlNtSnYSrcmR|8|A therapist|My arm|At the therapist's office|I was telling an emotional story|They are trying to comfort me|Yes, that would be okay.|Embracing and feathery|1215.0|996.0|Compassion|Comforting|NO, I would like to finish the survey now.||1215.0|-996.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_XLg2k45zlnJBvep|8|A romantic partner|my hand, forearm|In bed|We are watching a movie together and starting hugging|The intention of other person is to start cuddling and become cloeser physically.|Yes, that would be okay.|chilly, hot, light, smooth, soft,|1147.0|1053.0|adoration, affection, musement, trust, sympthy, contentment, delighted, comfortable|attention grabbing, calming, bonging, comforting, delicate, gentle,|YES, show me another video||1147.0|-1053.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1NySHsk2uXNq5sc|8|my mom|the back of my shoulder|at home|I'm listening to music loudly on my earphones while I'm washing dishes|to get my attention to tell me something|Yes, that would be okay.|squeezing gentely|1011.0|974.0|i feel safe and comfortable and relaxed|comforting|YES, show me another video||1011.0|-974.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_RCwKDC2Df5hKh45|8|a mother|my hand|in home|Difficult situation, like problems with money|reassurance|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Bumpy, tought, sharp, tapping|706.0|906.0|stress, tense, worry|warm, gentle, icky|NO, I would like to finish the survey now.||706.0|-906.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_8B6tZYwyyQ9FFzr|8|Con mi pareja|mi mano|sentada en un banco en un parque|conversamos animadamente|mostrarme su cariño y apoyo|Yes, that would be okay.|palpar, suave, cálido, presionar.|1196.0|707.0|afecto, tranquilidad, conexión, alegría, alivio, confianza, cómodo, complaciente, satisfacción, felicidad.|Calmante, reconfortante, delicado, plácido, agradable, relajante, tierno, cálido.|YES, show me another video||1196.0|-707.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_2zbChN6cq6okkhW|8|friend|hand|at work|calming my nerves|to calm down|Yes, that would be okay.|Calm|940.0|908.0|calm|delicate|YES, show me another video||940.0|-908.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1KcZ0ChS57FxaI3|8|With my therapist|My arm or my belly|At the doctor's office|The therapist touch me on my arm or my belly slowly but with pressure|The intention of this touch may be that the therapist is showing me techniques to reduce emotional tension|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Strong pressing|789.0|779.0|I feel connection and calmness|The touch is confident and comforting|YES, show me another video||789.0|-779.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1LeCcpR1VCEJcET|8|A friend|My arm|At a cafe|I'm telling them about a day at work or something which troubles me and they decide to comfort me in this fashion|To show empathy and comfort|Yes, that would be okay.|Patting, warm|1222.0|1218.0|I feel somewhat calmer & loved|The touch is comfortng|NO, I would like to finish the survey now.||1222.0|-1218.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1GCE0g1Nt5ts81R|8|My friend|My neck|We are at a park|We are sitting at a pack under a tree relaxing and talking about life|to relax my neck and massaging it|It depends (e.g. if they asked me for permission before or if they would stop when I asked them to)|Gentle and yet a bit hard to relieve the tension|896.0|539.0|I feel rather relaxed and in need to physical touch on a certain part of my body, the neck in this case|hard and gentle at the same time|YES, show me another video||896.0|-539.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_22VTnkR9t7b8FF3|8|Friend, coworker|Hand or back|at work|Something went wrong|To make me feel better|Yes, that would be okay.|Patting|1103.0|276.0|Calmer than before|Delicate|NO, I would like to finish the survey now.||1103.0|-276.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_2ZTTlpg2ub1mNsH|8|Family member|Hand, shoulders and upper arms|At home|The person is touching me|Comforting me|Yes, that would be okay.|Tapping or compressing|1121.0|686.0|Comfortable and relief|Calming|YES, show me another video||1121.0|-686.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_1ByEwZP7stf7B5v|8|A child|My arm|At home during a family gathering|Someone is touching my arm|The child is touching my arm in order to get my attention during the family gathering since I am distracted|Yes, that would be okay.|Robotic, automated|829.0|662.0|Comfortable, surprised|Consequential, vivid, warm, distracting|YES, show me another video||829.0|-662.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_4J8sAZa9ypnX87T|8|friend and family member, my girlfriend|my belly|at our livingroom|we are watching television, sitting on couch and our dog is between us|She just tries to be affectionate|No, it would not be okay.|Rhytmic patting, embracing smoothly|1021.0|408.0|Affection, closeness, warmth, loving|Gentle, humane, soft|YES, show me another video||1021.0|-408.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_30wnM10wwHVoTH5|8|Wife|Shoulder|At home in living room|Something bad has happened to me. My wife is comforting me.|To comfort me and make me feel better.|Yes, that would be okay.|The person is pushing down on my arm for some reason.|698.0|809.0|Confused because it looks like an awkward motion.|Irritating.|YES, show me another video||698.0|-809.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
R_2TC17YflZleILfN|8|A friend|Shoulder|At home|Tapping me on the shoulder|Comforting|Yes, that would be okay.|Comforting|311.0|890.0|Vulnerable|Calming|NO, I would like to finish the survey now.|60fbb2dc4ccfafe85794049a|311.0|-890.0|vertical hand|hand|vertical|3|strong|hand vertical 3 strong
