Word,Total_Freq,var,video_1,video_2,video_3,video_4,video_5,video_6,video_7,video_8,video_9,video_10,video_11,video_12,video_13,video_14,video_15,video_16,video_17,video_18,video_19,video_20,video_21,video_22,video_23,video_24,videos_3_11_7_19_17_23_9_1_21_5_13_15,videos_16_22_14_12_4_2_10_8_24_6_18_20,videos_16_14_3_4_2_17_6_18_1_5_13_15,videos_22_11_12_7_19_10_8_24_23_9_20_21,videos_16_22_14_19_17_24_18_23_20_21_13_15,videos_3_11_12_7_4_2_10_8_6_9_1_5,videos_14_7_19_2_8_20_1_13,videos_16_22_3_4_10_9_21_15,videos_11_12_17_24_6_18_23_5
attention,260,Betabinom_Hellinger,0.7656159005502856,0.550486966650698,0.7911971428822353,0.717215104301001,0.7552561136881568,0.87005879143621,-0.8480786837302314,-0.3238190190033803,0.1572267535563432,0.2521561020161376,0.1969782762309823,0.5530894490919641,0.1674317156001216,-0.4110496123739725,-0.5125279557111064,0.1619254401534648,0.1634365388140832,0.1634365388140832,-0.8413122951791399,-0.8092134134563558,-0.4088166777999987,-0.7981783990447947,-0.5125279557111064,-0.8055975586459366,-0.0961905850570013,0.0950650298246362,0.9987848033733718,-0.9987511083194328,-0.9995888997690944,0.999498504737916,-0.7387070023507112,0.1330953237960457,0.6660950440472707
grabbing,226,Betabinom_Hellinger,0.7214444191246288,0.5376372516833235,0.7117089650649283,0.7070204091534773,0.7922837987327702,0.8931673239499461,-0.8639914373271343,-0.3176961996856476,-0.1620326634183485,0.161081814013428,0.2320760020990127,0.3218131581201583,0.1574016573386861,-0.3006328715286244,-0.4053149124431667,0.1554141809725889,-0.1847553726974831,0.2438207997715832,-0.7866466946900781,-0.7429553418293939,-0.2857096742302671,-0.7303945275836782,-0.50827381273885,-0.738827970519757,-0.1315015942846165,0.1299698586537537,0.998917476129223,-0.998886915563332,-0.998096887635284,0.9977750630983664,-0.7076408908500346,0.0822928985343059,0.6779767684272501
focused,4,Betabinom_Hellinger,0.6886913295482141,0.3037807240372533,0.3070035970586988,0.3157764913329428,0.2984860341651757,0.5344277927524114,0.2871555702209166,0.3213994776762595,0.3080858026476939,0.3191368158351864,0.2984860341651757,0.3135581165278674,0.2912270188473024,0.3080858026476939,0.3070035970586988,0.2891845183608956,0.5301439740409678,0.3005926245753964,0.3135581165278674,0.2995374729788115,0.2811477951191297,0.3027142125223228,0.3070035970586988,0.3005926245753964,0.2806518444694589,-0.2771983677836988,0.5814132549182812,-0.5802465084867022,-0.321257859159987,0.3166434319295135,0.2687354250231238,-0.337268131194869,0.265069084513603
wants,4,Betabinom_Hellinger,0.6886913295482141,0.3037807240372533,0.3070035970586988,0.3157764913329428,0.2984860341651757,0.305925376214737,0.2871555702209166,0.3213994776762595,0.3080858026476939,0.3191368158351864,0.5284458002243656,0.5405229877737556,0.2912270188473024,0.3080858026476939,0.3070035970586988,0.2891845183608956,0.3005926245753964,0.3005926245753964,0.3135581165278674,0.2995374729788115,0.2811477951191297,0.3027142125223228,0.3070035970586988,0.3005926245753964,0.2806518444694589,-0.2771983677836988,-0.0039715489105459,0.0039624537796625,-0.6030871508257599,0.595760598500975,0.2687354250231238,-0.337268131194869,0.265069084513603
hesitant,5,Betabinom_Hellinger,0.6685309439793693,0.2812510313357614,0.2847414637467435,0.2942592673482925,0.2755244930544909,0.2835733486875226,0.2633054070007289,0.3003714843976413,0.5141065882838061,0.297910910871424,0.2755244930544909,0.2918503386082548,0.4986732052543313,0.2859142737697541,0.2847414637467435,0.2654896561017791,0.2778017183888756,0.2778017183888756,0.2918503386082548,0.5063114902537833,0.2568484713696909,0.2800967455435655,0.2847414637467435,0.2778017183888756,0.3904402147984904,-0.3858977471808044,0.133756564454179,-0.1334307755211625,-0.1643992285024421,0.1619864263178893,0.6021407948634157,-0.1256911025749492,-0.4117985131711189
unexpected,8,Betabinom_Hellinger,0.6170621608098341,0.4519541922203678,0.2291690753035447,0.6233421232597041,0.2186627166181139,0.2278289757183708,0.4319987750446633,0.4728152278945399,0.2305169119207769,0.2444284385663781,0.2186627166181139,0.2373732814870998,0.2098669229003777,0.2305169119207769,0.2291690753035447,0.2074212627450313,0.2212435875394264,0.4481485748777594,0.2373732814870998,0.2199493663938575,0.1979373600879505,0.2238548204058604,0.2291690753035447,0.2212435875394264,-0.2533796199759315,0.2503866925121494,0.4400693979062865,-0.4391231323617406,-0.6630038840654016,0.6557437525907704,0.5184918152416349,-0.1120627262359146,-0.33537820411551
helping,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.5883852581231005,0.3550795308200997,0.3606785582094125,-0.356212572312355,-0.0032416169290096,0.0032341935333964,-0.0203207508006679,0.020032527847675,0.2206986507973782,-0.155786507719016,0.2176504234608533
bothering,2,Betabinom_Hellinger,0.5895602184843975,0.5866346355719854,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,-0.0167873807589287,0.0165901834713648,0.3699284164256083,-0.3690460183041019,-0.3914549210435961,0.3857856629796691,0.5188455942348859,-0.155786507719016,-0.1570357064962235
irritable,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.5786382081832007,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.3550795308200997,-0.0167873807589287,0.0165901834713648,0.3699284164256083,-0.3690460183041019,-0.0203207508006679,0.020032527847675,0.2206986507973782,0.2189573334010836,-0.1570357064962235
physical,2,Betabinom_Hellinger,0.5895602184843975,0.3575752217435916,0.3600947646046201,0.3669368400836937,0.3534285866121355,0.359252214896179,0.3445216372763579,0.3713104157725992,0.3609400593359503,0.3695515829844765,0.3534285866121355,0.3652088866184905,0.3477277007577249,0.3609400593359503,0.3600947646046201,0.3461201281445933,0.3550795308200997,0.3550795308200997,0.3652088866184905,0.3542527931451879,0.3397788163044498,0.3567407154554617,0.3600947646046201,0.5848977131997607,-0.0167873807589287,0.0165901834713648,-0.0032416169290096,0.0032341935333964,-0.0203207508006679,0.020032527847675,0.2206986507973782,-0.155786507719016,0.2176504234608533
